	Vote	Label	HGSC symbol
ENSG00000094804	0.0	non-hallmark gene	CDC6
ENSG00000122484	0.0	non-hallmark gene	RPAP2
ENSG00000160062	0.0	non-hallmark gene	ZBTB8A
ENSG00000204001	0.0	non-hallmark gene	LCN8
ENSG00000136541	0.0	non-hallmark gene	ERMN
ENSG00000249967	0.0	non-hallmark gene	
ENSG00000144535	0.0	non-hallmark gene	DIS3L2
ENSG00000064201	0.0	non-hallmark gene	TSPAN32
ENSG00000168748	0.0	non-hallmark gene	CA7
ENSG00000148341	0.0	non-hallmark gene	SH3GLB2
ENSG00000198083	0.0	non-hallmark gene	KRTAP9-9
ENSG00000196754	0.0	non-hallmark gene	S100A2
ENSG00000240857	0.0	non-hallmark gene	RDH14
ENSG00000198844	0.0	non-hallmark gene	ARHGEF15
ENSG00000112218	0.0	non-hallmark gene	GPR63
ENSG00000172318	0.0	non-hallmark gene	B3GALT1
ENSG00000198053	2.0	non-hallmark gene	SIRPA
ENSG00000124217	0.0	non-hallmark gene	MOCS3
ENSG00000197928	0.0	non-hallmark gene	ZNF677
ENSG00000147274	0.0	non-hallmark gene	RBMX
ENSG00000048545	0.0	non-hallmark gene	GUCA1A
ENSG00000128833	0.0	non-hallmark gene	MYO5C
ENSG00000269720	0.0	non-hallmark gene	CCDC194
ENSG00000203972	0.0	non-hallmark gene	GLYATL3
ENSG00000204592	999.0	Hallmark gene	HLA-E
ENSG00000197385	0.0	non-hallmark gene	ZNF860
ENSG00000205089	0.0	non-hallmark gene	CCNI2
ENSG00000167037	0.0	non-hallmark gene	SGSM1
ENSG00000088305	0.0	non-hallmark gene	DNMT3B
ENSG00000196639	0.0	non-hallmark gene	HRH1
ENSG00000196998	0.0	non-hallmark gene	WDR45
ENSG00000108774	0.0	non-hallmark gene	RAB5C
ENSG00000156381	0.0	non-hallmark gene	ANKRD9
ENSG00000113273	0.0	non-hallmark gene	ARSB
ENSG00000178531	0.0	non-hallmark gene	CTXN1
ENSG00000075340	0.0	non-hallmark gene	ADD2
ENSG00000162522	0.0	non-hallmark gene	KIAA1522
ENSG00000099377	4.0	non-hallmark gene	HSD3B7
ENSG00000205642	0.0	non-hallmark gene	VCX3B
ENSG00000052723	0.0	non-hallmark gene	SIKE1
ENSG00000204539	0.0	non-hallmark gene	CDSN
ENSG00000104213	0.0	non-hallmark gene	PDGFRL
ENSG00000006831	0.0	non-hallmark gene	ADIPOR2
ENSG00000128039	0.0	non-hallmark gene	SRD5A3
ENSG00000182798	0.0	non-hallmark gene	MAGEB17
ENSG00000071537	0.0	non-hallmark gene	SEL1L
ENSG00000155754	0.0	non-hallmark gene	C2CD6
ENSG00000108344	0.0	non-hallmark gene	PSMD3
ENSG00000128294	0.0	non-hallmark gene	TPST2
ENSG00000170385	0.0	non-hallmark gene	SLC30A1
ENSG00000183324	0.0	non-hallmark gene	REC114
ENSG00000058453	0.0	non-hallmark gene	CROCC
ENSG00000143612	0.0	non-hallmark gene	C1orf43
ENSG00000135604	0.0	non-hallmark gene	STX11
ENSG00000101413	0.0	non-hallmark gene	RPRD1B
ENSG00000163382	1.0	non-hallmark gene	NAXE
ENSG00000143442	0.0	non-hallmark gene	POGZ
ENSG00000176046	0.0	non-hallmark gene	NUPR1
ENSG00000204701	0.0	non-hallmark gene	OR2J3
ENSG00000126860	0.0	non-hallmark gene	EVI2A
ENSG00000197446	0.0	non-hallmark gene	CYP2F1
ENSG00000205643	0.0	non-hallmark gene	CDPF1
ENSG00000166592	0.0	non-hallmark gene	RRAD
ENSG00000179363	0.0	non-hallmark gene	TMEM31
ENSG00000103599	0.0	non-hallmark gene	IQCH
ENSG00000130598	1.0	non-hallmark gene	TNNI2
ENSG00000183706	0.0	non-hallmark gene	OR4N4
ENSG00000169885	0.0	non-hallmark gene	CALML6
ENSG00000174276	0.0	non-hallmark gene	ZNHIT2
ENSG00000215187	0.0	non-hallmark gene	FAM166B
ENSG00000152642	0.0	non-hallmark gene	GPD1L
ENSG00000214711	0.0	non-hallmark gene	CAPN14
ENSG00000148704	0.0	non-hallmark gene	VAX1
ENSG00000124089	0.0	non-hallmark gene	MC3R
ENSG00000104205	0.0	non-hallmark gene	SGK3
ENSG00000138398	0.0	non-hallmark gene	PPIG
ENSG00000148730	0.0	non-hallmark gene	EIF4EBP2
ENSG00000125148	0.0	non-hallmark gene	MT2A
ENSG00000125319	0.0	non-hallmark gene	HROB
ENSG00000205927	0.0	non-hallmark gene	OLIG2
ENSG00000205111	0.0	non-hallmark gene	CDKL4
ENSG00000123384	0.0	non-hallmark gene	LRP1
ENSG00000105618	0.0	non-hallmark gene	PRPF31
ENSG00000197557	0.0	non-hallmark gene	TTC30A
ENSG00000187513	0.0	non-hallmark gene	GJA4
ENSG00000153823	0.0	non-hallmark gene	PID1
ENSG00000100764	0.0	non-hallmark gene	PSMC1
ENSG00000072756	0.0	non-hallmark gene	TRNT1
ENSG00000173705	0.0	non-hallmark gene	SUSD5
ENSG00000070182	0.0	non-hallmark gene	SPTB
ENSG00000122728	0.0	non-hallmark gene	TAF1L
ENSG00000223591	0.0	non-hallmark gene	CENPVL1
ENSG00000198223	0.0	non-hallmark gene	CSF2RA
ENSG00000169981	0.0	non-hallmark gene	ZNF35
ENSG00000274512	0.0	non-hallmark gene	TBC1D3L
ENSG00000094880	0.0	non-hallmark gene	CDC23
ENSG00000164251	0.0	non-hallmark gene	F2RL1
ENSG00000142627	0.0	non-hallmark gene	EPHA2
ENSG00000166828	0.0	non-hallmark gene	SCNN1G
ENSG00000197565	0.0	non-hallmark gene	COL4A6
ENSG00000256206	0.0	non-hallmark gene	
ENSG00000206181	0.0	non-hallmark gene	ELOA2
ENSG00000126247	0.0	non-hallmark gene	CAPNS1
ENSG00000189120	0.0	non-hallmark gene	SP6
ENSG00000187170	0.0	non-hallmark gene	LCE4A
ENSG00000183035	0.0	non-hallmark gene	CYLC1
ENSG00000115904	0.0	non-hallmark gene	SOS1
ENSG00000204296	0.0	non-hallmark gene	TSBP1
ENSG00000166341	0.0	non-hallmark gene	DCHS1
ENSG00000169826	0.0	non-hallmark gene	CSGALNACT2
ENSG00000105953	0.0	non-hallmark gene	OGDH
ENSG00000134042	0.0	non-hallmark gene	MRO
ENSG00000120332	0.0	non-hallmark gene	TNN
ENSG00000100600	154.0	non-hallmark gene	LGMN
ENSG00000177275	0.0	non-hallmark gene	OR2AJ1
ENSG00000051620	0.0	non-hallmark gene	HEBP2
ENSG00000279486	0.0	non-hallmark gene	OR2AG1
ENSG00000184155	0.0	non-hallmark gene	OR10J5
ENSG00000120925	0.0	non-hallmark gene	RNF170
ENSG00000116194	1.0	non-hallmark gene	ANGPTL1
ENSG00000167110	0.0	non-hallmark gene	GOLGA2
ENSG00000134996	0.0	non-hallmark gene	OSTF1
ENSG00000145309	0.0	non-hallmark gene	CABS1
ENSG00000073756	0.0	non-hallmark gene	PTGS2
ENSG00000182240	0.0	non-hallmark gene	BACE2
ENSG00000131115	0.0	non-hallmark gene	ZNF227
ENSG00000244462	0.0	non-hallmark gene	RBM12
ENSG00000146242	0.0	non-hallmark gene	TPBG
ENSG00000171049	0.0	non-hallmark gene	FPR2
ENSG00000188803	0.0	non-hallmark gene	SHISA6
ENSG00000165076	0.0	non-hallmark gene	PRSS37
ENSG00000042980	0.0	non-hallmark gene	ADAM28
ENSG00000123411	0.0	non-hallmark gene	IKZF4
ENSG00000179091	0.0	non-hallmark gene	CYC1
ENSG00000180433	0.0	non-hallmark gene	OR6K6
ENSG00000068366	5.0	non-hallmark gene	ACSL4
ENSG00000147437	0.0	non-hallmark gene	GNRH1
ENSG00000153827	0.0	non-hallmark gene	TRIP12
ENSG00000137225	0.0	non-hallmark gene	CAPN11
ENSG00000111052	0.0	non-hallmark gene	LIN7A
ENSG00000104450	0.0	non-hallmark gene	SPAG1
ENSG00000173674	0.0	non-hallmark gene	EIF1AX
ENSG00000170890	5.0	non-hallmark gene	PLA2G1B
ENSG00000279408	0.0	non-hallmark gene	OR4N4C
ENSG00000166897	0.0	non-hallmark gene	ELFN2
ENSG00000163479	0.0	non-hallmark gene	SSR2
ENSG00000166960	0.0	non-hallmark gene	CCDC178
ENSG00000196873	0.0	non-hallmark gene	CBWD3
ENSG00000271810	0.0	non-hallmark gene	
ENSG00000157087	0.0	non-hallmark gene	ATP2B2
ENSG00000254126	0.0	non-hallmark gene	CD8B2
ENSG00000196511	0.0	non-hallmark gene	TPK1
ENSG00000163001	0.0	non-hallmark gene	CFAP36
ENSG00000143891	0.0	non-hallmark gene	GALM
ENSG00000105011	0.0	non-hallmark gene	ASF1B
ENSG00000140280	0.0	non-hallmark gene	LYSMD2
ENSG00000116903	0.0	non-hallmark gene	EXOC8
ENSG00000165140	0.0	non-hallmark gene	FBP1
ENSG00000142700	0.0	non-hallmark gene	DMRTA2
ENSG00000162571	0.0	non-hallmark gene	TTLL10
ENSG00000101096	0.0	non-hallmark gene	NFATC2
ENSG00000160194	0.0	non-hallmark gene	NDUFV3
ENSG00000267508	0.0	non-hallmark gene	ZNF285
ENSG00000135324	0.0	non-hallmark gene	MRAP2
ENSG00000117906	0.0	non-hallmark gene	RCN2
ENSG00000212658	0.0	non-hallmark gene	KRTAP29-1
ENSG00000175602	6.0	non-hallmark gene	CCDC85B
ENSG00000137103	0.0	non-hallmark gene	TMEM8B
ENSG00000186458	0.0	non-hallmark gene	DEFB132
ENSG00000146950	0.0	non-hallmark gene	SHROOM2
ENSG00000170638	0.0	non-hallmark gene	TRABD
ENSG00000185215	0.0	non-hallmark gene	TNFAIP2
ENSG00000198692	0.0	non-hallmark gene	EIF1AY
ENSG00000144554	0.0	non-hallmark gene	FANCD2
ENSG00000120278	0.0	non-hallmark gene	PLEKHG1
ENSG00000188582	0.0	non-hallmark gene	PAQR9
ENSG00000106012	0.0	non-hallmark gene	IQCE
ENSG00000157954	0.0	non-hallmark gene	WIPI2
ENSG00000063601	0.0	non-hallmark gene	MTMR1
ENSG00000181666	0.0	non-hallmark gene	ZNF875
ENSG00000214686	0.0	non-hallmark gene	IQCF6
ENSG00000198040	0.0	non-hallmark gene	ZNF84
ENSG00000186007	0.0	non-hallmark gene	LEMD1
ENSG00000260220	0.0	non-hallmark gene	CCDC187
ENSG00000164182	0.0	non-hallmark gene	NDUFAF2
ENSG00000112619	0.0	non-hallmark gene	PRPH2
ENSG00000158748	0.0	non-hallmark gene	HTR6
ENSG00000082014	0.0	non-hallmark gene	SMARCD3
ENSG00000109184	0.0	non-hallmark gene	DCUN1D4
ENSG00000188487	0.0	non-hallmark gene	INSC
ENSG00000104885	0.0	non-hallmark gene	DOT1L
ENSG00000198729	0.0	non-hallmark gene	PPP1R14C
ENSG00000090530	0.0	non-hallmark gene	P3H2
ENSG00000161849	0.0	non-hallmark gene	KRT84
ENSG00000176731	0.0	non-hallmark gene	RBIS
ENSG00000091128	0.0	non-hallmark gene	LAMB4
ENSG00000103363	0.0	non-hallmark gene	ELOB
ENSG00000215277	0.0	non-hallmark gene	RNF212B
ENSG00000134049	0.0	non-hallmark gene	IER3IP1
ENSG00000109819	0.0	non-hallmark gene	PPARGC1A
ENSG00000115970	0.0	non-hallmark gene	THADA
ENSG00000140285	0.0	non-hallmark gene	FGF7
ENSG00000112175	0.0	non-hallmark gene	BMP5
ENSG00000255872	0.0	non-hallmark gene	
ENSG00000095752	0.0	non-hallmark gene	IL11
ENSG00000184908	0.0	non-hallmark gene	CLCNKB
ENSG00000148187	0.0	non-hallmark gene	MRRF
ENSG00000188060	0.0	non-hallmark gene	RAB42
ENSG00000089685	0.0	non-hallmark gene	BIRC5
ENSG00000163528	0.0	non-hallmark gene	CHCHD4
ENSG00000106278	0.0	non-hallmark gene	PTPRZ1
ENSG00000261649	0.0	non-hallmark gene	GOLGA6L7
ENSG00000075073	0.0	non-hallmark gene	TACR2
ENSG00000122591	0.0	non-hallmark gene	FAM126A
ENSG00000183569	0.0	non-hallmark gene	SERHL2
ENSG00000115507	0.0	non-hallmark gene	OTX1
ENSG00000023839	0.0	non-hallmark gene	ABCC2
ENSG00000129152	0.0	non-hallmark gene	MYOD1
ENSG00000100697	0.0	non-hallmark gene	DICER1
ENSG00000112624	0.0	non-hallmark gene	BICRAL
ENSG00000142556	0.0	non-hallmark gene	ZNF614
ENSG00000083168	0.0	non-hallmark gene	KAT6A
ENSG00000108406	0.0	non-hallmark gene	DHX40
ENSG00000158850	13.0	non-hallmark gene	B4GALT3
ENSG00000215454	0.0	non-hallmark gene	KRTAP10-4
ENSG00000177468	0.0	non-hallmark gene	OLIG3
ENSG00000131747	16.0	non-hallmark gene	TOP2A
ENSG00000069943	0.0	non-hallmark gene	PIGB
ENSG00000151917	0.0	non-hallmark gene	BEND6
ENSG00000120242	0.0	non-hallmark gene	IFNA8
ENSG00000163833	0.0	non-hallmark gene	FBXO40
ENSG00000146216	0.0	non-hallmark gene	TTBK1
ENSG00000223609	0.0	non-hallmark gene	HBD
ENSG00000260729	0.0	non-hallmark gene	
ENSG00000151276	0.0	non-hallmark gene	MAGI1
ENSG00000100097	0.0	non-hallmark gene	LGALS1
ENSG00000164038	0.0	non-hallmark gene	SLC9B2
ENSG00000204700	0.0	non-hallmark gene	OR2J2
ENSG00000109743	0.0	non-hallmark gene	BST1
ENSG00000112659	0.0	non-hallmark gene	CUL9
ENSG00000141698	0.0	non-hallmark gene	NT5C3B
ENSG00000119684	0.0	non-hallmark gene	MLH3
ENSG00000255150	0.0	non-hallmark gene	EID3
ENSG00000152154	0.0	non-hallmark gene	TMEM178A
ENSG00000123405	0.0	non-hallmark gene	NFE2
ENSG00000078795	0.0	non-hallmark gene	PKD2L2
ENSG00000096996	0.0	non-hallmark gene	IL12RB1
ENSG00000178826	0.0	non-hallmark gene	TMEM139
ENSG00000138190	0.0	non-hallmark gene	EXOC6
ENSG00000274749	0.0	non-hallmark gene	KRTAP7-1
ENSG00000079246	0.0	non-hallmark gene	XRCC5
ENSG00000152229	63.0	non-hallmark gene	PSTPIP2
ENSG00000112130	0.0	non-hallmark gene	RNF8
ENSG00000138663	0.0	non-hallmark gene	COPS4
ENSG00000101441	0.0	non-hallmark gene	CST4
ENSG00000166527	0.0	non-hallmark gene	CLEC4D
ENSG00000126856	0.0	non-hallmark gene	PRDM7
ENSG00000007038	0.0	non-hallmark gene	PRSS21
ENSG00000167618	0.0	non-hallmark gene	LAIR2
ENSG00000170166	0.0	non-hallmark gene	HOXD4
ENSG00000176248	0.0	non-hallmark gene	ANAPC2
ENSG00000198077	10.0	non-hallmark gene	CYP2A7
ENSG00000188452	0.0	non-hallmark gene	CERKL
ENSG00000129472	0.0	non-hallmark gene	RAB2B
ENSG00000250510	0.0	non-hallmark gene	GPR162
ENSG00000198712	14.0	non-hallmark gene	MT-CO2
ENSG00000196109	0.0	non-hallmark gene	ZNF676
ENSG00000111203	0.0	non-hallmark gene	ITFG2
ENSG00000110921	0.0	non-hallmark gene	MVK
ENSG00000183801	0.0	non-hallmark gene	OLFML1
ENSG00000122882	0.0	non-hallmark gene	ECD
ENSG00000165271	0.0	non-hallmark gene	NOL6
ENSG00000141376	0.0	non-hallmark gene	BCAS3
ENSG00000131944	0.0	non-hallmark gene	FAAP24
ENSG00000155011	0.0	non-hallmark gene	DKK2
ENSG00000150681	0.0	non-hallmark gene	RGS18
ENSG00000006625	0.0	non-hallmark gene	GGCT
ENSG00000133687	0.0	non-hallmark gene	TMTC1
ENSG00000136867	0.0	non-hallmark gene	SLC31A2
ENSG00000101624	0.0	non-hallmark gene	CEP76
ENSG00000187730	0.0	non-hallmark gene	GABRD
ENSG00000123989	6.0	non-hallmark gene	CHPF
ENSG00000148965	35.0	non-hallmark gene	SAA4
ENSG00000130821	0.0	non-hallmark gene	SLC6A8
ENSG00000124615	0.0	non-hallmark gene	MOCS1
ENSG00000265354	0.0	non-hallmark gene	TIMM23
ENSG00000196850	0.0	non-hallmark gene	PPTC7
ENSG00000131759	0.0	non-hallmark gene	RARA
ENSG00000205592	0.0	non-hallmark gene	MUC19
ENSG00000227234	0.0	non-hallmark gene	SPANXB1
ENSG00000129862	0.0	non-hallmark gene	VCY1B
ENSG00000165516	0.0	non-hallmark gene	KLHDC2
ENSG00000256060	0.0	non-hallmark gene	TRAPPC2B
ENSG00000271567	0.0	non-hallmark gene	PPIAL4E
ENSG00000012223	7.0	non-hallmark gene	LTF
ENSG00000176956	0.0	non-hallmark gene	LY6H
ENSG00000264717	0.0	non-hallmark gene	NPY4R2
ENSG00000108691	97.0	non-hallmark gene	CCL2
ENSG00000100065	2.0	non-hallmark gene	CARD10
ENSG00000263956	0.0	non-hallmark gene	NBPF11
ENSG00000106617	0.0	non-hallmark gene	PRKAG2
ENSG00000100362	0.0	non-hallmark gene	PVALB
ENSG00000226174	0.0	non-hallmark gene	TEX22
ENSG00000136444	0.0	non-hallmark gene	RSAD1
ENSG00000079999	0.0	non-hallmark gene	KEAP1
ENSG00000124785	15.0	non-hallmark gene	NRN1
ENSG00000116783	0.0	non-hallmark gene	TNNI3K
ENSG00000149179	0.0	non-hallmark gene	CSTPP1
ENSG00000142623	4.0	non-hallmark gene	PADI1
ENSG00000205704	0.0	non-hallmark gene	SMIM45
ENSG00000148814	0.0	non-hallmark gene	LRRC27
ENSG00000100403	0.0	non-hallmark gene	ZC3H7B
ENSG00000133265	0.0	non-hallmark gene	HSPBP1
ENSG00000166676	0.0	non-hallmark gene	TVP23A
ENSG00000197724	0.0	non-hallmark gene	PHF2
ENSG00000158477	0.0	non-hallmark gene	CD1A
ENSG00000081014	0.0	non-hallmark gene	AP4E1
ENSG00000177025	0.0	non-hallmark gene	C19orf18
ENSG00000175065	0.0	non-hallmark gene	DSG4
ENSG00000168710	1.0	non-hallmark gene	AHCYL1
ENSG00000183010	0.0	non-hallmark gene	PYCR1
ENSG00000121851	0.0	non-hallmark gene	POLR3GL
ENSG00000187556	0.0	non-hallmark gene	NANOS3
ENSG00000174429	0.0	non-hallmark gene	ABRA
ENSG00000156508	1.0	non-hallmark gene	EEF1A1
ENSG00000232070	0.0	non-hallmark gene	TMEM253
ENSG00000133318	0.0	non-hallmark gene	RTN3
ENSG00000197714	0.0	non-hallmark gene	ZNF460
ENSG00000174373	0.0	non-hallmark gene	RALGAPA1
ENSG00000173852	0.0	non-hallmark gene	DPY19L1
ENSG00000167767	0.0	non-hallmark gene	KRT80
ENSG00000139537	0.0	non-hallmark gene	CCDC65
ENSG00000226124	0.0	non-hallmark gene	FTCDNL1
ENSG00000214415	0.0	non-hallmark gene	GNAT3
ENSG00000125810	0.0	non-hallmark gene	CD93
ENSG00000173662	0.0	non-hallmark gene	TAS1R1
ENSG00000176979	0.0	non-hallmark gene	TRIM60
ENSG00000179142	0.0	non-hallmark gene	CYP11B2
ENSG00000132199	0.0	non-hallmark gene	ENOSF1
ENSG00000061676	0.0	non-hallmark gene	NCKAP1
ENSG00000179292	0.0	non-hallmark gene	TMEM151A
ENSG00000182446	0.0	non-hallmark gene	NPLOC4
ENSG00000160791	0.0	non-hallmark gene	CCR5
ENSG00000185798	0.0	non-hallmark gene	WDR53
ENSG00000206150	0.0	non-hallmark gene	RNASE13
ENSG00000105146	0.0	non-hallmark gene	AURKC
ENSG00000134146	0.0	non-hallmark gene	DPH6
ENSG00000160293	0.0	non-hallmark gene	VAV2
ENSG00000204950	0.0	non-hallmark gene	LRRC10B
ENSG00000122884	9.0	non-hallmark gene	P4HA1
ENSG00000057294	1.0	non-hallmark gene	PKP2
ENSG00000134152	0.0	non-hallmark gene	KATNBL1
ENSG00000108021	0.0	non-hallmark gene	TASOR2
ENSG00000139620	0.0	non-hallmark gene	KANSL2
ENSG00000137976	0.0	non-hallmark gene	DNASE2B
ENSG00000240747	0.0	non-hallmark gene	KRBOX1
ENSG00000188269	0.0	non-hallmark gene	OR7A5
ENSG00000139800	0.0	non-hallmark gene	ZIC5
ENSG00000124092	0.0	non-hallmark gene	CTCFL
ENSG00000165195	0.0	non-hallmark gene	PIGA
ENSG00000159399	3.0	non-hallmark gene	HK2
ENSG00000064218	0.0	non-hallmark gene	DMRT3
ENSG00000126883	0.0	non-hallmark gene	NUP214
ENSG00000147885	0.0	non-hallmark gene	IFNA16
ENSG00000161265	0.0	non-hallmark gene	U2AF1L4
ENSG00000109971	0.0	non-hallmark gene	HSPA8
ENSG00000114654	0.0	non-hallmark gene	EFCC1
ENSG00000129636	0.0	non-hallmark gene	ITFG1
ENSG00000184270	0.0	non-hallmark gene	H2AC21
ENSG00000173818	0.0	non-hallmark gene	ENDOV
ENSG00000130779	0.0	non-hallmark gene	CLIP1
ENSG00000178401	0.0	non-hallmark gene	DNAJC22
ENSG00000188522	0.0	non-hallmark gene	FAM83G
ENSG00000099889	0.0	non-hallmark gene	ARVCF
ENSG00000099797	0.0	non-hallmark gene	TECR
ENSG00000152939	0.0	non-hallmark gene	MARVELD2
ENSG00000100429	0.0	non-hallmark gene	HDAC10
ENSG00000171163	0.0	non-hallmark gene	ZNF692
ENSG00000125249	0.0	non-hallmark gene	RAP2A
ENSG00000105583	0.0	non-hallmark gene	WDR83OS
ENSG00000164105	0.0	non-hallmark gene	SAP30
ENSG00000250424	0.0	non-hallmark gene	
ENSG00000144524	0.0	non-hallmark gene	COPS7B
ENSG00000005810	0.0	non-hallmark gene	MYCBP2
ENSG00000164929	0.0	non-hallmark gene	BAALC
ENSG00000104671	8.0	non-hallmark gene	DCTN6
ENSG00000132329	0.0	non-hallmark gene	RAMP1
ENSG00000103489	0.0	non-hallmark gene	XYLT1
ENSG00000204544	0.0	non-hallmark gene	MUC21
ENSG00000159387	0.0	non-hallmark gene	IRX6
ENSG00000088325	14.0	non-hallmark gene	TPX2
ENSG00000152749	0.0	non-hallmark gene	GPR180
ENSG00000213578	0.0	non-hallmark gene	CPLX3
ENSG00000112182	0.0	non-hallmark gene	BACH2
ENSG00000105254	0.0	non-hallmark gene	TBCB
ENSG00000187569	0.0	non-hallmark gene	DPPA3
ENSG00000154719	0.0	non-hallmark gene	MRPL39
ENSG00000117632	0.0	non-hallmark gene	STMN1
ENSG00000124356	0.0	non-hallmark gene	STAMBP
ENSG00000136861	0.0	non-hallmark gene	CDK5RAP2
ENSG00000114166	0.0	non-hallmark gene	KAT2B
ENSG00000124164	0.0	non-hallmark gene	VAPB
ENSG00000173890	0.0	non-hallmark gene	GPR160
ENSG00000269586	0.0	non-hallmark gene	CT45A10
ENSG00000107566	0.0	non-hallmark gene	ERLIN1
ENSG00000131899	0.0	non-hallmark gene	LLGL1
ENSG00000204392	0.0	non-hallmark gene	LSM2
ENSG00000196468	0.0	non-hallmark gene	FGF16
ENSG00000176720	0.0	non-hallmark gene	BOK
ENSG00000197888	0.0	non-hallmark gene	UGT2B17
ENSG00000116717	172.0	non-hallmark gene	GADD45A
ENSG00000106546	0.0	non-hallmark gene	AHR
ENSG00000185009	0.0	non-hallmark gene	AP3M1
ENSG00000184178	0.0	non-hallmark gene	SCFD2
ENSG00000070366	0.0	non-hallmark gene	SMG6
ENSG00000180998	0.0	non-hallmark gene	GPR137C
ENSG00000106397	0.0	non-hallmark gene	PLOD3
ENSG00000005302	0.0	non-hallmark gene	MSL3
ENSG00000239672	0.0	non-hallmark gene	NME1
ENSG00000253148	0.0	non-hallmark gene	RGS21
ENSG00000177752	0.0	non-hallmark gene	YIPF7
ENSG00000104327	0.0	non-hallmark gene	CALB1
ENSG00000203756	0.0	non-hallmark gene	TMEM244
ENSG00000171942	0.0	non-hallmark gene	OR10H2
ENSG00000127928	0.0	non-hallmark gene	GNGT1
ENSG00000112379	0.0	non-hallmark gene	ARFGEF3
ENSG00000123124	0.0	non-hallmark gene	WWP1
ENSG00000105647	0.0	non-hallmark gene	PIK3R2
ENSG00000166825	0.0	non-hallmark gene	ANPEP
ENSG00000151490	0.0	non-hallmark gene	PTPRO
ENSG00000143469	0.0	non-hallmark gene	SYT14
ENSG00000198797	0.0	non-hallmark gene	BRINP2
ENSG00000204977	0.0	non-hallmark gene	TRIM13
ENSG00000165502	7.0	non-hallmark gene	RPL36AL
ENSG00000152213	0.0	non-hallmark gene	ARL11
ENSG00000187942	0.0	non-hallmark gene	LDLRAD2
ENSG00000139323	0.0	non-hallmark gene	POC1B
ENSG00000163281	0.0	non-hallmark gene	GNPDA2
ENSG00000078668	2.0	non-hallmark gene	VDAC3
ENSG00000164619	0.0	non-hallmark gene	BMPER
ENSG00000124900	0.0	non-hallmark gene	TRIM51
ENSG00000067646	0.0	non-hallmark gene	ZFY
ENSG00000196387	0.0	non-hallmark gene	ZNF140
ENSG00000014824	0.0	non-hallmark gene	SLC30A9
ENSG00000112695	7.0	non-hallmark gene	COX7A2
ENSG00000135127	0.0	non-hallmark gene	BICDL1
ENSG00000134255	0.0	non-hallmark gene	CEPT1
ENSG00000091157	0.0	non-hallmark gene	WDR7
ENSG00000103241	0.0	non-hallmark gene	FOXF1
ENSG00000198216	0.0	non-hallmark gene	CACNA1E
ENSG00000116918	0.0	non-hallmark gene	TSNAX
ENSG00000183762	0.0	non-hallmark gene	KREMEN1
ENSG00000163393	0.0	non-hallmark gene	SLC22A15
ENSG00000159314	0.0	non-hallmark gene	ARHGAP27
ENSG00000119326	0.0	non-hallmark gene	CTNNAL1
ENSG00000141429	0.0	non-hallmark gene	GALNT1
ENSG00000101349	0.0	non-hallmark gene	PAK5
ENSG00000140365	0.0	non-hallmark gene	COMMD4
ENSG00000103064	0.0	non-hallmark gene	SLC7A6
ENSG00000139508	42.0	non-hallmark gene	SLC46A3
ENSG00000109927	0.0	non-hallmark gene	TECTA
ENSG00000180509	0.0	non-hallmark gene	KCNE1
ENSG00000233932	0.0	non-hallmark gene	CTXN2
ENSG00000115694	0.0	non-hallmark gene	STK25
ENSG00000132932	0.0	non-hallmark gene	ATP8A2
ENSG00000183207	0.0	non-hallmark gene	RUVBL2
ENSG00000081791	0.0	non-hallmark gene	DELE1
ENSG00000156587	999.0	Hallmark gene	UBE2L6
ENSG00000117480	0.0	non-hallmark gene	FAAH
ENSG00000143797	0.0	non-hallmark gene	MBOAT2
ENSG00000120896	0.0	non-hallmark gene	SORBS3
ENSG00000122778	0.0	non-hallmark gene	KIAA1549
ENSG00000278803	0.0	non-hallmark gene	PWWP4
ENSG00000138363	0.0	non-hallmark gene	ATIC
ENSG00000273167	0.0	non-hallmark gene	
ENSG00000213297	0.0	non-hallmark gene	ZNF625-ZNF20
ENSG00000111530	0.0	non-hallmark gene	CAND1
ENSG00000160200	0.0	non-hallmark gene	CBS
ENSG00000204385	0.0	non-hallmark gene	SLC44A4
ENSG00000176890	953.0	Hallmark gene	TYMS
ENSG00000111262	0.0	non-hallmark gene	KCNA1
ENSG00000027001	0.0	non-hallmark gene	MIPEP
ENSG00000080166	0.0	non-hallmark gene	DCT
ENSG00000205838	0.0	non-hallmark gene	TTC23L
ENSG00000101084	212.0	non-hallmark gene	RAB5IF
ENSG00000138376	0.0	non-hallmark gene	BARD1
ENSG00000135749	0.0	non-hallmark gene	PCNX2
ENSG00000165272	0.0	non-hallmark gene	AQP3
ENSG00000172247	0.0	non-hallmark gene	C1QTNF4
ENSG00000121207	0.0	non-hallmark gene	LRAT
ENSG00000118972	0.0	non-hallmark gene	FGF23
ENSG00000099812	5.0	non-hallmark gene	MISP
ENSG00000145743	0.0	non-hallmark gene	FBXL17
ENSG00000164342	0.0	non-hallmark gene	TLR3
ENSG00000108352	0.0	non-hallmark gene	RAPGEFL1
ENSG00000146414	0.0	non-hallmark gene	SHPRH
ENSG00000125952	90.0	non-hallmark gene	MAX
ENSG00000100897	2.0	non-hallmark gene	DCAF11
ENSG00000177542	37.0	non-hallmark gene	SLC25A22
ENSG00000185305	0.0	non-hallmark gene	ARL15
ENSG00000081248	0.0	non-hallmark gene	CACNA1S
